user_id,course_id,update_time,collect_status,commit_status,duration,click_times,score
15370300000000.0,1567970000000000.0,13/2/2020 10:38:07,NO,NO,264,3,100
20373600000000.0,1358930000000000.0,7/9/2020 06:18:24,NO,NO,265,6,34
6686860000000.0,1.29302e+18,11/9/2020 02:52:34,NO,NO,326,6,0
13024200000000.0,1281960000000000.0,30/3/2019 08:36:00,NO,NO,148,2,67
12476100000000.0,1619530000000000.0,15/9/2018 09:03:49,NO,NO,227,4,67
10957700000000.0,1855480000000000.0,19/11/2017 08:34:34,NO,NO,151,2,0
9485200000000.0,1812660000000000.0,17/3/2018 02:48:04,NO,NO,564,6,100
3079820000000.0,1.25542e+18,18/6/2020 16:22:46,NO,YES,260,3,75
2552200000000.0,1229140000000000.0,18/2/2020 12:53:11,NO,NO,78,3,100
12069000000000.0,1871790000000000.0,14/2/2020 14:39:46,NO,NO,67,2,75
15643700000000.0,1467290000000000.0,4/11/2019 23:48:29,NO,NO,209,2,100
5590970000000.0,1.25539e+18,29/5/2020 10:33:31,NO,NO,1735,5,80
5583320000000.0,1719540000000000.0,7/6/2018 12:26:24,NO,NO,530,4,100
5694770000000.0,161549000000000.0,13/4/2018 03:39:39,NO,NO,249,5,100
3167410000000.0,12654100000000.0,18/3/2019 11:47:31,NO,NO,398,2,100
10860800000000.0,1280440000000000.0,3/3/2019 23:09:10,NO,NO,2,0,0
14415300000000.0,299983000000000.0,17/1/2020 11:22:26,NO,NO,8046,7,0
12476100000000.0,1109070000000000.0,12/4/2020 05:01:55,NO,NO,49,2,100
20277400000000.0,1.15974e+18,14/4/2020 12:03:20,NO,NO,664,6,0
7604030000000.0,1928240000000000.0,23/2/2020 10:51:07,NO,NO,31,2,75
9915820000000.0,595843000000000.0,31/12/2019 05:19:04,YES,NO,6922,6,0
